symbol,name,reportDate,fiscalDateEnding,estimate,currency
SPRY,ARS Pharmaceuticals Inc,3/21/2024,12/31/2023,-0.14,USD
SPRY,ARS Pharmaceuticals Inc,5/13/2024,3/31/2024,-0.18,USD
SPSC,SPS Commerce Inc,4/24/2024,3/31/2024,0.74,USD
SPT,Sprout Social Inc Class A,4/30/2024,3/31/2024,0.0274,USD
SPVNF,SPVNF,4/23/2024,3/31/2024,,USD
SPWH,Sportsman`s Warehouse Holdings Inc,4/10/2024,1/31/2024,-0.3,USD
SPWR,Sunpower Corp,5/1/2024,3/31/2024,-0.24,USD
SPXC,SPX Technologies Inc,2/22/2024,12/31/2023,1.26,USD
SPXC,SPX Technologies Inc,5/2/2024,3/31/2024,1.01,USD
SQ,Block Inc - Class A,2/22/2024,12/31/2023,0.59,USD
SQ,Block Inc - Class A,5/2/2024,3/31/2024,0.6557,USD
SQFT,Presidio Property Trust Inc - Class A,3/26/2024,12/31/2023,0,USD
SQFT,Presidio Property Trust Inc - Class A,5/13/2024,3/31/2024,,USD
SQM,Sociedad Quimica Y Minera de Chile S.A.,2/28/2024,12/31/2023,1.2,USD
SQM,Sociedad Quimica Y Minera de Chile S.A.,5/22/2024,3/31/2024,1.16,USD
SQNS,Sequans Communications S.A,2/22/2024,12/31/2023,-0.04,USD
SQNS,Sequans Communications S.A,5/1/2024,3/31/2024,-0.07,USD
SQSP,Squarespace Inc - Class A,2/28/2024,12/31/2023,0.14,USD
SQSP,Squarespace Inc - Class A,5/9/2024,3/31/2024,0.0822,USD
SQZ,SQZ,3/20/2024,12/31/2023,,USD
SQZ,SQZ,5/8/2024,3/31/2024,,USD
SQZB,SQZB,3/20/2024,12/31/2023,-4.55,USD
SQZB,SQZB,5/8/2024,3/31/2024,,USD
SR,Spire Inc,5/1/2024,3/31/2024,3.62,USD
SRAX,SRAX Inc - Class A,5/21/2024,3/31/2024,0,USD
SRBIF,SRBIF,3/28/2024,12/31/2023,0,USD
SRBIF,SRBIF,5/16/2024,3/31/2024,0,USD
SRC,Spirit Realty Capital Inc,2/26/2024,12/31/2023,0.35,USD
SRC,Spirit Realty Capital Inc,5/1/2024,3/31/2024,0.336,USD
SRCE,1st Source Corp,4/18/2024,3/31/2024,1.14,USD
SRCGF,SRCGF,4/1/2024,1/31/2024,,USD
SRCL,Stericycle Inc,2/28/2024,12/31/2023,0.47,USD
SRCL,Stericycle Inc,4/25/2024,3/31/2024,0.48,USD
SRDX,Surmodics Inc,4/24/2024,3/31/2024,-0.32,USD
SRE,Sempra,2/27/2024,12/31/2023,1.12,USD
SRE,Sempra,5/2/2024,3/31/2024,1.41,USD
SRFM,Surf Air Mobility Inc,2/28/2024,12/31/2023,-0.28,USD
SRG,Seritage Growth Properties - Class A,3/12/2024,12/31/2023,,USD
SRG,Seritage Growth Properties - Class A,5/8/2024,3/31/2024,,USD
SRGA,SRGA,3/28/2024,12/31/2023,,USD
SRGA,SRGA,5/9/2024,3/31/2024,,USD
SRGAQ,SRGAQ,3/28/2024,12/31/2023,-1.04,USD
SRGAQ,SRGAQ,5/9/2024,3/31/2024,,USD
SRGZ,SRGZ,3/22/2024,1/31/2024,,USD
SRI,Stoneridge Inc,2/28/2024,12/31/2023,0.1,USD
SRI,Stoneridge Inc,5/1/2024,3/31/2024,0.07,USD
SRLZF,SRLZF,4/29/2024,3/31/2024,,USD
SRMMF,SRMMF,3/28/2024,12/31/2023,,USD
SRMMF,SRMMF,5/13/2024,3/31/2024,,USD
SRNEQ,SRNEQ,3/11/2024,12/31/2023,-0.09,USD
SRNEQ,SRNEQ,5/13/2024,3/31/2024,,USD
SRNN,SRNN,5/10/2024,3/31/2024,,USD
SRPT,Sarepta Therapeutics Inc,2/28/2024,12/31/2023,0.01,USD
SRPT,Sarepta Therapeutics Inc,4/30/2024,3/31/2024,-0.0351,USD
SRRK,Scholar Rock Holding Corp,3/5/2024,12/31/2023,-0.49,USD
SRRK,Scholar Rock Holding Corp,5/7/2024,3/31/2024,-0.4746,USD
SRRTF,SRRTF,5/1/2024,3/31/2024,,USD
SRSG,SRSG,4/17/2024,3/31/2024,,USD
SRT,Startek Inc,3/25/2024,12/31/2023,0.18,USD
SRT,Startek Inc,5/9/2024,3/31/2024,0.14,USD
SRTS,Sensus Healthcare Inc,5/1/2024,3/31/2024,-0.03,USD
SRZN,Surrozen Inc,3/19/2024,12/31/2023,-3,USD
SRZN,Surrozen Inc,5/7/2024,3/31/2024,,USD
SSB,SouthState Corporation,4/25/2024,3/31/2024,1.54,USD
SSBI,Summit State Bank,4/23/2024,3/31/2024,,USD
SSBK,Southern States Bancshares Inc,4/20/2024,3/31/2024,0.83,USD
SSD,Simpson Manufacturing Co. Inc,4/22/2024,3/31/2024,1.9,USD
SSEBF,SSEBF,2/26/2024,1/31/2024,,USD
SSIC,Silver Spike Investment Corp,3/30/2024,12/31/2023,0.06,USD
SSIC,Silver Spike Investment Corp,5/11/2024,3/31/2024,0.215,USD
SSII,SSII,3/31/2024,12/31/2023,,USD
SSII,SSII,5/15/2024,3/31/2024,,USD
SSKN,STRATA Skin Sciences Inc,3/29/2024,12/31/2023,-0.02,USD
SSKN,STRATA Skin Sciences Inc,5/13/2024,3/31/2024,-0.04,USD
SSLZY,SSLZY,4/18/2024,3/31/2024,0,USD
SSNC,SS&C Technologies Holdings Inc,4/25/2024,3/31/2024,1.22,USD
SSNT,SilverSun Technologies Inc,2/26/2024,12/31/2023,,USD
SSNT,SilverSun Technologies Inc,5/7/2024,3/31/2024,,USD
SSP,E.W. Scripps Co. - Class A,2/23/2024,12/31/2023,0.15,USD
SSP,E.W. Scripps Co. - Class A,5/3/2024,3/31/2024,-0.1325,USD
SSREY,SSREY,5/16/2024,3/31/2024,0.6709,USD
SSRM,SSR Mining Inc,2/27/2024,12/31/2023,0.33,USD
SSRM,SSR Mining Inc,5/2/2024,3/31/2024,0.1249,USD
SSSS,SuRo Capital Corp,3/13/2024,12/31/2023,-0.14,USD
SSSS,SuRo Capital Corp,5/7/2024,3/31/2024,,USD
SST,System1 Inc - Class A,3/15/2024,12/31/2023,-0.33,USD
SST,System1 Inc - Class A,5/10/2024,3/31/2024,-0.06,USD
SSTI,SoundThinking Inc,2/27/2024,12/31/2023,0.05,USD
SSTI,SoundThinking Inc,5/7/2024,3/31/2024,-0.0417,USD
SSTK,Shutterstock Inc,4/23/2024,3/31/2024,0.9533,USD
SSY,Sunlink Health Systems Inc,5/8/2024,3/31/2024,,USD
SSYS,Stratasys Ltd,2/29/2024,12/31/2023,0.02,USD
SSYS,Stratasys Ltd,5/14/2024,3/31/2024,0.0072,USD
ST,Sensata Technologies Holding Plc,4/23/2024,3/31/2024,0.85,USD
STAA,Staar Surgical Company,2/26/2024,1/31/2024,0.17,USD
STAA,Staar Surgical Company,5/1/2024,4/30/2024,0.1888,USD
STAB,STAB,5/17/2024,3/31/2024,0,USD
STAF,Staffing 360 Solutions Inc,5/20/2024,3/31/2024,-0.01,USD
STAG,STAG Industrial Inc,4/24/2024,3/31/2024,,USD
STBA,S & T Bancorp Inc,4/18/2024,3/31/2024,0.79,USD
STBFY,STBFY,5/8/2024,3/31/2024,0.1854,USD
STBI,STBI,4/24/2024,3/31/2024,,USD
STC,Stewart Information Services Corp,4/24/2024,3/31/2024,-0.15,USD
STCB,STCB,4/15/2024,3/31/2024,,USD
STCN,Steel Connect Inc,3/13/2024,1/31/2024,,USD
STE,Steris Plc,5/8/2024,3/31/2024,2.42,USD
STEEF,STEEF,4/29/2024,3/31/2024,,USD
STEL,Stellar Bancorp Inc,4/26/2024,3/31/2024,0.48,USD
STEM,Stem Inc - Class A,2/28/2024,12/31/2023,-0.14,USD
STEM,Stem Inc - Class A,5/2/2024,3/31/2024,-0.1909,USD
STEP,StepStone Group Inc - Class A,5/22/2024,3/31/2024,0.27,USD
STER,Sterling Check Corp,3/6/2024,12/31/2023,0.25,USD
STER,Sterling Check Corp,5/7/2024,3/31/2024,0.2693,USD
STGW,Stagwell Inc - Class A,2/27/2024,12/31/2023,0.27,USD
STGW,Stagwell Inc - Class A,5/7/2024,3/31/2024,0.166,USD
STHZF,STHZF,5/3/2024,3/31/2024,,USD
STIM,Neuronetics Inc,5/7/2024,3/31/2024,-0.2932,USD
STKH,Steakholder Foods Ltd,4/18/2024,3/31/2024,-0.01,USD
STKL,Sunopta Inc,2/28/2024,1/31/2024,0.02,USD
STKL,Sunopta Inc,5/8/2024,4/30/2024,0.0243,USD
STKS,ONE Group Hospitality Inc,3/7/2024,12/31/2023,0.14,USD
STKS,ONE Group Hospitality Inc,5/2/2024,3/31/2024,0.1333,USD
STLA,Stellantis N.V,4/30/2024,3/31/2024,0,USD
STLD,Steel Dynamics Inc,4/17/2024,3/31/2024,3.4,USD
STLY,STLY,3/28/2024,12/31/2023,,USD
STLY,STLY,5/13/2024,3/31/2024,,USD
STM,ST Microelectronics,4/24/2024,3/31/2024,0.6468,USD
STMH,STMH,5/21/2024,3/31/2024,,USD
STMHD,STMHD,5/21/2024,3/31/2024,,USD
STNG,Scorpio Tankers Inc,4/30/2024,3/31/2024,3.64,USD
STOHF,STOHF,4/25/2024,3/31/2024,0.8195,USD
STOK,Stoke Therapeutics Inc,3/4/2024,12/31/2023,-0.63,USD
STOK,Stoke Therapeutics Inc,5/2/2024,3/31/2024,-0.58,USD
STOSF,STOSF,4/18/2024,3/31/2024,0,USD
STPDF,STPDF,3/14/2024,12/31/2023,,USD
STPDF,STPDF,5/9/2024,3/31/2024,,USD
STPGF,STPGF,3/29/2024,12/31/2023,,USD
STPGF,STPGF,5/13/2024,3/31/2024,,USD
STRA,Strategic Education Inc,2/29/2024,12/31/2023,1.34,USD
STRA,Strategic Education Inc,4/25/2024,3/31/2024,0.547,USD
STRC,Sarcos Technology and Robotics Corporation,3/14/2024,12/31/2023,-0.44,USD
STRC,Sarcos Technology and Robotics Corporation,5/8/2024,3/31/2024,,USD
STRL,Sterling Infrastructure Inc,2/26/2024,12/31/2023,1,USD
STRL,Sterling Infrastructure Inc,4/29/2024,3/31/2024,0.805,USD
STRM,Streamline Health Solutions Inc,4/24/2024,1/31/2024,-0.04,USD
STRO,Sutro Biopharma Inc,3/28/2024,12/31/2023,-0.82,USD
STRO,Sutro Biopharma Inc,5/13/2024,3/31/2024,-0.7163,USD
STRR,Star Equity Holdings Inc,3/13/2024,12/31/2023,-0.08,USD
STRR,Star Equity Holdings Inc,5/13/2024,3/31/2024,-0.12,USD
STRS,Stratus Properties Inc,3/29/2024,12/31/2023,,USD
STRS,Stratus Properties Inc,5/13/2024,3/31/2024,,USD
STRT,Strattec Security Corp,4/25/2024,3/31/2024,0.04,USD
STRW,Strawberry Fields Reit Inc,3/7/2024,12/31/2023,0,USD
STRW,Strawberry Fields Reit Inc,5/13/2024,3/31/2024,0,USD
STSA,STSA,3/26/2024,12/31/2023,,USD
STSA,STSA,5/9/2024,3/31/2024,,USD
STSS,Sharps Technology Inc,2/28/2024,12/31/2023,-0.14,USD
STT,State Street Corp,4/15/2024,3/31/2024,1.58,USD
STTDF,STTDF,3/28/2024,1/31/2024,,USD
STTK,Shattuck Labs Inc,2/22/2024,12/31/2023,-0.57,USD
STTK,Shattuck Labs Inc,5/7/2024,3/31/2024,-0.49,USD
STTO,STTO,3/29/2024,12/31/2023,0,USD
STTO,STTO,5/16/2024,3/31/2024,0,USD
STTTF,STTTF,2/23/2024,12/31/2023,,USD
STTX,STTX,2/28/2024,12/31/2023,0,USD
STWD,Starwood Property Trust Inc,2/22/2024,12/31/2023,0.48,USD
STWD,Starwood Property Trust Inc,5/2/2024,3/31/2024,0.4862,USD
STX,Seagate Technology Holdings Plc,4/18/2024,3/31/2024,0.27,USD
STXS,Stereotaxis Inc,3/4/2024,12/31/2023,-0.07,USD
STXS,Stereotaxis Inc,5/7/2024,3/31/2024,-0.065,USD
STZ,Constellation Brands Inc - Class A,4/4/2024,2/29/2024,2.1,USD
SUBCY,SUBCY,2/29/2024,12/31/2023,0.1867,USD
SUBCY,SUBCY,4/25/2024,3/31/2024,0.0869,USD
SUI,Sun Communities Inc,4/24/2024,3/31/2024,-0.0138,USD
SUIC,SUIC,2/22/2024,12/31/2023,,USD
SUIC,SUIC,5/6/2024,3/31/2024,,USD
SUICD,SUICD,5/6/2024,3/31/2024,,USD
SUIFF,SUIFF,3/26/2024,1/31/2024,,USD
SUM,Summit Materials Inc - Class A,5/1/2024,3/31/2024,-0.23,USD
SUMO,SUMO,3/5/2024,1/31/2024,,USD
SUN,Sunoco LP,4/30/2024,3/31/2024,1.18,USD
SUNL,SUNL,5/2/2024,3/31/2024,,USD
SUNLQ,SUNLQ,5/2/2024,3/31/2024,,USD
SUNW,SUNW,3/8/2024,12/31/2023,-0.26,USD
SUNW,SUNW,5/20/2024,3/31/2024,-0.25,USD
SUNWQ,SUNWQ,3/8/2024,12/31/2023,-0.26,USD
SUNWQ,SUNWQ,5/20/2024,3/31/2024,,USD
SUP,Superior Industries International Inc,2/29/2024,12/31/2023,-0.17,USD
SUP,Superior Industries International Inc,5/2/2024,3/31/2024,0.18,USD
SUPGF,SUPGF,4/24/2024,3/31/2024,,USD
SUPN,Supernus Pharmaceuticals Inc,2/27/2024,12/31/2023,0.55,USD
SUPN,Supernus Pharmaceuticals Inc,5/7/2024,3/31/2024,0.3533,USD
SURF,SURF,3/7/2024,12/31/2023,,USD
SURF,SURF,5/2/2024,3/31/2024,,USD
SURG,Surgepays Inc,3/28/2024,12/31/2023,0.41,USD
SURG,Surgepays Inc,5/9/2024,3/31/2024,0.3412,USD
SUWN,SUWN,3/15/2024,1/31/2024,0,USD
SVBL,SVBL,3/17/2024,1/31/2024,,USD
SVC,Service Properties Trust,2/28/2024,12/31/2023,-0.22,USD
SVC,Service Properties Trust,5/6/2024,3/31/2024,-0.14,USD
SVFD,Save Foods Inc,3/25/2024,12/31/2023,,USD
SVFD,Save Foods Inc,5/13/2024,3/31/2024,,USD
SVRA,Savara Inc,3/28/2024,12/31/2023,-0.1,USD
SVRA,Savara Inc,5/13/2024,3/31/2024,-0.0733,USD
SVT,Servotronics Inc,3/29/2024,12/31/2023,,USD
SVT,Servotronics Inc,5/13/2024,3/31/2024,,USD
SVV,Savers Value Village Inc,2/28/2024,12/31/2023,0.16,USD
SWAV,ShockWave Medical Inc,5/6/2024,3/31/2024,0.96,USD
SWBI,Smith & Wesson Brands Inc,3/7/2024,1/31/2024,0.1,USD
SWI,SolarWinds Corp,4/25/2024,3/31/2024,0.21,USD
SWIM,Latham Group Inc,3/12/2024,12/31/2023,-0.06,USD
SWIM,Latham Group Inc,5/7/2024,3/31/2024,-0.0188,USD
SWISF,SWISF,5/1/2024,3/31/2024,-0.0072,USD
SWK,Stanley Black & Decker Inc,5/2/2024,3/31/2024,0.53,USD
SWKH,Swk Holdings Corp,3/28/2024,12/31/2023,0.425,USD
SWKH,Swk Holdings Corp,4/1/2024,3/31/2024,0.4358,USD
SWKS,Skyworks Solutions Inc,5/6/2024,3/31/2024,1.52,USD
SWN,Southwestern Energy Company,2/22/2024,12/31/2023,0.13,USD
SWN,Southwestern Energy Company,4/25/2024,3/31/2024,0.2244,USD
SWRL,SWRL,5/1/2024,2/29/2024,0,USD
SWTX,SpringWorks Therapeutics Inc,2/26/2024,12/31/2023,-1.24,USD
SWTX,SpringWorks Therapeutics Inc,5/1/2024,3/31/2024,-1.18,USD
SWX,Southwest Gas Holdings Inc,2/28/2024,12/31/2023,1.12,USD
SWX,Southwest Gas Holdings Inc,5/7/2024,3/31/2024,1.14,USD
SXC,SunCoke Energy Inc,5/2/2024,3/31/2024,0.21,USD
SXI,Standex International Corp,5/2/2024,3/31/2024,1.67,USD
SXT,Sensient Technologies Corp,4/26/2024,3/31/2024,0.7,USD
SXTP,60 Degrees Pharmaceuticals Inc,2/28/2024,12/31/2023,-0.14,USD
SYAAF,SYAAF,3/27/2024,12/31/2023,0,USD
SYBT,Stock Yards Bancorp Inc,4/24/2024,3/31/2024,0.81,USD
SYBX,Synlogic Inc,3/27/2024,12/31/2023,-0.97,USD
SYBX,Synlogic Inc,5/9/2024,3/31/2024,,USD
SYEV,SYEV,5/1/2024,2/29/2024,0,USD
SYF,Synchrony Financial,4/17/2024,3/31/2024,1.6,USD
SYK,Stryker Corp,4/29/2024,3/31/2024,2.36,USD
SYM,Symbotic Inc - Class A,4/29/2024,3/31/2024,0.0372,USD
SYNA,Synaptics Inc,5/1/2024,3/31/2024,0.49,USD
SYNE,SYNE,2/28/2024,12/31/2023,0,USD
SYNE,SYNE,5/9/2024,3/31/2024,0,USD
SYNH,SYNH,5/8/2024,3/31/2024,,USD
SYNNF,SYNNF,3/21/2024,12/31/2023,,USD
SYPR,Sypris Solutions Inc,3/14/2024,12/31/2023,,USD
SYPR,Sypris Solutions Inc,5/14/2024,3/31/2024,,USD
SYRE,Spyre Therapeutics Inc,3/4/2024,12/31/2023,-0.77,USD
SYRE,Spyre Therapeutics Inc,5/9/2024,3/31/2024,,USD
SYRS,Syros Pharmaceuticals Inc,2/29/2024,12/31/2023,-1.14,USD
SYRS,Syros Pharmaceuticals Inc,5/8/2024,3/31/2024,-0.9467,USD
SYY,Sysco Corp,4/30/2024,3/31/2024,0.95,USD
SYZLF,SYZLF,3/18/2024,12/31/2023,,USD
SYZLF,SYZLF,5/6/2024,3/31/2024,,USD
SZLSF,SZLSF,3/28/2024,12/31/2023,,USD
SZLSF,SZLSF,5/13/2024,3/31/2024,,USD
T,AT&T Inc,4/18/2024,3/31/2024,0.54,USD
TA,TA,2/26/2024,12/31/2023,,USD
TA,TA,4/24/2024,3/31/2024,,USD
TACT,Transact Technologies Inc,3/6/2024,12/31/2023,-0.03,USD
TACT,Transact Technologies Inc,5/7/2024,3/31/2024,-0.085,USD
TAIT,Taitron Components Inc - Class A,2/28/2024,12/31/2023,0,USD
TAIT,Taitron Components Inc - Class A,5/15/2024,3/31/2024,0,USD
TAKOF,TAKOF,3/18/2024,12/31/2023,,USD
TAKOF,TAKOF,5/13/2024,3/31/2024,,USD
TAL,TAL Education Group,4/25/2024,2/29/2024,0.02,USD
TALK,Talkspace Inc,2/22/2024,12/31/2023,-0.03,USD
TALK,Talkspace Inc,4/30/2024,3/31/2024,-0.0105,USD
TALO,Talos Energy Inc,2/28/2024,12/31/2023,0.17,USD
TALO,Talos Energy Inc,5/6/2024,3/31/2024,0.28,USD
TALS,TALS,3/15/2024,12/31/2023,-0.3,USD
TAP,Molson Coors Beverage Company - Class B,4/30/2024,3/31/2024,0.72,USD
TAP-A,Molson Coors Beverage Company - Class A,4/30/2024,3/31/2024,0.7079,USD
TAPM,TAPM,3/1/2024,12/31/2023,,USD
TAPM,TAPM,5/10/2024,3/31/2024,,USD
TARA,Protara Therapeutics Inc,3/6/2024,12/31/2023,-0.92,USD
TARA,Protara Therapeutics Inc,5/2/2024,3/31/2024,-0.9633,USD
TARO,Taro Pharmaceutical Industries,5/21/2024,3/31/2024,0.31,USD
TARS,Tarsus Pharmaceuticals Inc,3/11/2024,12/31/2023,-1.37,USD
TARS,Tarsus Pharmaceuticals Inc,5/7/2024,3/31/2024,-1.37,USD
TASK,TaskUs Inc Class A,2/28/2024,12/31/2023,0.31,USD
TASK,TaskUs Inc Class A,5/8/2024,3/31/2024,0.3037,USD
TAST,Carrols Restaurant Group Inc,2/26/2024,12/31/2023,0.05,USD
TAST,Carrols Restaurant Group Inc,5/9/2024,3/31/2024,0.0433,USD
TATT,TAT Technologies Ltd,3/27/2024,12/31/2023,,USD
TAUG,TAUG,2/28/2024,12/31/2023,0,USD
TAYD,Taylor Devices Inc,3/28/2024,2/29/2024,,USD
TBBA,TBBA,4/26/2024,3/31/2024,,USD
TBBK,Bancorp Inc (The),4/25/2024,3/31/2024,1.06,USD
TBI,TrueBlue Inc,4/22/2024,3/31/2024,0.0182,USD
TBIO,Telesis Bio Inc,3/19/2024,12/31/2023,-0.22,USD
TBIO,Telesis Bio Inc,5/10/2024,3/31/2024,-0.23,USD
TBLA,Taboola.com Ltd,2/28/2024,12/31/2023,0.03,USD
TBLA,Taboola.com Ltd,5/13/2024,3/31/2024,-0.0725,USD
TBLT,Toughbuilt Industries Inc,3/13/2024,12/31/2023,-29.25,USD
TBLT,Toughbuilt Industries Inc,5/20/2024,3/31/2024,-0.45,USD
TBNK,Territorial Bancorp Inc,4/25/2024,3/31/2024,0.02,USD
TBPH,Theravance Biopharma Inc,2/26/2024,12/31/2023,-0.15,USD
TBPH,Theravance Biopharma Inc,5/6/2024,3/31/2024,-0.26,USD
TBTC,TBTC,3/25/2024,12/31/2023,,USD
TBTC,TBTC,5/10/2024,3/31/2024,,USD
TCBI,Texas Capital Bancshares Inc,4/18/2024,3/31/2024,0.58,USD
TCBK,Trico Bancshares,4/24/2024,3/31/2024,0.79,USD
TCBX,Third Coast Bancshares Inc,4/24/2024,3/31/2024,0.48,USD
TCCO,TCCO,5/7/2024,3/31/2024,,USD
TCFC,TCFC,4/23/2024,3/31/2024,,USD
TCI,Transcontinental Realty Investors Inc,3/21/2024,12/31/2023,,USD
TCI,Transcontinental Realty Investors Inc,5/9/2024,3/31/2024,,USD
TCMD,Tactile Systems Technology Inc,5/6/2024,3/31/2024,-0.11,USD
TCN,Tricon Residential Inc,2/27/2024,12/31/2023,0.12,USD
TCN,Tricon Residential Inc,5/7/2024,3/31/2024,0.15,USD
TCNB,TCNB,5/15/2024,3/31/2024,,USD
TCNNF,TCNNF,2/29/2024,12/31/2023,-0.16,USD
TCNNF,TCNNF,5/8/2024,3/31/2024,-0.1383,USD
TCON,TRACON Pharmaceuticals Inc,3/6/2024,12/31/2023,-0.08,USD
TCON,TRACON Pharmaceuticals Inc,5/8/2024,3/31/2024,-0.37,USD
TCPC,BlackRock TCP Capital Corp,2/29/2024,12/31/2023,0.47,USD
TCPC,BlackRock TCP Capital Corp,5/2/2024,3/31/2024,0.4633,USD
TCRR,TCRR,3/21/2024,12/31/2023,,USD
TCRR,TCRR,5/9/2024,3/31/2024,,USD
TCRT,Alaunos Therapeutics Inc,3/5/2024,12/31/2023,-0.45,USD
TCRT,Alaunos Therapeutics Inc,5/8/2024,3/31/2024,-0.03,USD
TCRX,Tscan Therapeutics Inc,3/6/2024,12/31/2023,-0.29,USD
TCRX,Tscan Therapeutics Inc,5/7/2024,3/31/2024,-0.2575,USD
TCS,Container Store Group Inc,5/14/2024,3/31/2024,-0.12,USD
TCX,Tucows Inc - Class A,2/22/2024,12/31/2023,,USD
TCX,Tucows Inc - Class A,5/6/2024,3/31/2024,,USD
TDC,Teradata Corp,5/2/2024,3/31/2024,0.55,USD
TDCB,TDCB,2/28/2024,12/31/2023,0,USD
TDCB,TDCB,4/26/2024,3/31/2024,0,USD
TDG,Transdigm Group Incorporated,5/7/2024,3/31/2024,7.36,USD
TDOC,Teladoc Health Inc,4/24/2024,3/31/2024,-0.43,USD
TDS,Telephone And Data Systems Inc,5/2/2024,3/31/2024,-0.02,USD
TDSGF,TDSGF,2/28/2024,12/31/2023,,USD
TDSGF,TDSGF,5/18/2024,3/31/2024,,USD
TDUP,ThredUp Inc - Class A,3/4/2024,12/31/2023,-0.13,USD
TDUP,ThredUp Inc - Class A,5/7/2024,3/31/2024,-0.1549,USD
TDW,Tidewater Inc - New,2/26/2024,12/31/2023,0.79,USD
TDW,Tidewater Inc - New,5/6/2024,3/31/2024,0.8642,USD
TDY,Teledyne Technologies Inc,4/23/2024,3/31/2024,4.64,USD
TEAM,Atlassian Corporation - Class A,5/2/2024,3/31/2024,0.59,USD
TECH,Bio-Techne Corp,5/1/2024,3/31/2024,0.45,USD
TEL,TE Connectivity Ltd,4/24/2024,3/31/2024,1.83,USD
TELA,TELA Bio Inc,3/19/2024,12/31/2023,-0.43,USD
TELA,TELA Bio Inc,5/9/2024,3/31/2024,-0.4276,USD
TELL,Tellurian Inc,5/1/2024,3/31/2024,-0.03,USD
TENB,Tenable Holdings Inc,4/22/2024,3/31/2024,0.18,USD
TENX,Tenax Therapeutics Inc,3/28/2024,12/31/2023,-8.14,USD
TENX,Tenax Therapeutics Inc,5/13/2024,3/31/2024,,USD
TER,Teradyne Inc,4/24/2024,3/31/2024,0.33,USD
TERN,Terns Pharmaceuticals Inc,3/25/2024,12/31/2023,-0.29,USD
TERN,Terns Pharmaceuticals Inc,5/13/2024,3/31/2024,-0.3348,USD
TETAA,TETAA,4/16/2024,3/31/2024,,USD
TEUFF,TEUFF,2/28/2024,12/31/2023,0,USD
TEVA,Teva- Pharmaceutical Industries Ltd,5/1/2024,3/31/2024,0.5071,USD
TEX,Terex Corp,4/29/2024,3/31/2024,1.35,USD
TFC,Truist Financial Corporation,4/18/2024,3/31/2024,0.82,USD
TFCCF,TFCCF,4/23/2024,3/31/2024,,USD
TFFP,Tff Pharmaceuticals Inc,3/5/2024,12/31/2023,-2.12,USD
TFFP,Tff Pharmaceuticals Inc,5/9/2024,3/31/2024,,USD
TFII,TFI International Inc,4/23/2024,3/31/2024,1.46,USD
TFIN,Triumph Financial Inc,4/23/2024,3/31/2024,0.34,USD
TFPM,Triple Flag Precious Metals Corp,5/7/2024,3/31/2024,0.106,USD
TFSL,TFS Financial Corporation,4/25/2024,3/31/2024,0.06,USD
TFX,Teleflex Incorporated,2/22/2024,12/31/2023,3.26,USD
TFX,Teleflex Incorporated,5/2/2024,3/31/2024,3.13,USD
TG,Tredegar Corp,3/14/2024,12/31/2023,,USD
TG,Tredegar Corp,5/6/2024,3/31/2024,,USD
TGEN,TGEN,3/14/2024,12/31/2023,-0.04,USD
TGEN,TGEN,5/8/2024,3/31/2024,-0.04,USD
TGH,Textainer Group Holdings Ltd,4/30/2024,3/31/2024,1.12,USD
TGHI,TGHI,2/28/2024,12/31/2023,0,USD
TGHLF,TGHLF,4/15/2024,3/31/2024,,USD
TGI,Triumph Group Inc,5/15/2024,3/31/2024,0.23,USD
TGIC,TGIC,2/23/2024,12/31/2023,0,USD
TGIC,TGIC,5/15/2024,3/31/2024,0,USD
TGL,Treasure Global Inc,5/7/2024,3/31/2024,-0.1,USD
TGLO,TGLO,3/26/2024,12/31/2023,,USD
TGLO,TGLO,5/10/2024,3/31/2024,,USD
TGLS,Tecnoglass Inc,2/29/2024,12/31/2023,0.76,USD
TGLS,Tecnoglass Inc,5/2/2024,3/31/2024,0.946,USD
TGNA,TEGNA Inc,2/29/2024,12/31/2023,0.47,USD
TGNA,TEGNA Inc,5/8/2024,3/31/2024,0.6967,USD
TGOLF,TGOLF,3/24/2024,1/31/2024,,USD
TGONF,TGONF,2/29/2024,12/31/2023,0,USD
TGONF,TGONF,4/26/2024,3/31/2024,0,USD
TGSHF,TGSHF,3/26/2024,1/31/2024,,USD
TGT,Target Corp,2/26/2024,1/31/2024,2.39,USD
TGT,Target Corp,5/15/2024,4/30/2024,2.09,USD
TGTX,TG Therapeutics Inc,2/26/2024,12/31/2023,-0.1,USD
TGTX,TG Therapeutics Inc,4/29/2024,3/31/2024,-0.125,USD
TH,Target Hospitality Corp - Class A,3/8/2024,12/31/2023,0.24,USD
TH,Target Hospitality Corp - Class A,5/7/2024,3/31/2024,0.175,USD
THAR,Tharimmune Inc,2/28/2024,12/31/2023,-0.04,USD
THBD,THBD,5/16/2024,3/31/2024,,USD
THBRF,THBRF,2/29/2024,12/31/2023,0.0465,USD
THC,Tenet Healthcare Corp,4/23/2024,3/31/2024,1.43,USD
THFF,First Financial Corp - Indiana,4/17/2024,3/31/2024,0.98,USD
THG,Hanover Insurance Group Inc,4/30/2024,3/31/2024,2.71,USD
THM,International Tower Hill Mines Ltd,3/6/2024,12/31/2023,,USD
THM,International Tower Hill Mines Ltd,5/3/2024,3/31/2024,,USD
THMG,THMG,3/25/2024,12/31/2023,,USD
