symbol,name,reportDate,fiscalDateEnding,estimate,currency
AIT,Applied Industrial Technologies Inc,2024-04-25,2024-03-31,2.4,USD
AIU,Meta Data Ltd,2024-05-01,2024-02-29,0,USD
AIV,Apartment Investment & Management Co. - Class A,2024-02-22,2023-12-31,-0.06,USD
AIV,Apartment Investment & Management Co. - Class A,2024-05-02,2024-03-31,-0.05,USD
AIVN,AIVN,2024-05-06,2024-02-29,0,USD
AIXN,AIXN,2024-04-25,2024-03-31,,USD
AIZ,Assurant Inc,2024-04-30,2024-03-31,3.91,USD
AJG,Arthur J. Gallagher & Company,2024-04-25,2024-03-31,3.46,USD
AJIA,AJIA,2024-05-22,2024-03-31,,USD
AJINY,AJINY,2024-05-09,2024-03-31,0.3095,JPY
AJRD,AJRD,2024-05-02,2024-03-31,,USD
AJX,Great Ajax Corp,2024-02-29,2023-12-31,0.2,USD
AJX,Great Ajax Corp,2024-05-02,2024-03-31,0.12,USD
AKAM,Akamai Technologies Inc,2024-05-07,2024-03-31,1.61,USD
AKBA,Akebia Therapeutics Inc,2024-03-07,2023-12-31,-0.04,USD
AKBA,Akebia Therapeutics Inc,2024-05-06,2024-03-31,-0.09,USD
AKBTY,AKBTY,2024-04-30,2024-03-31,0.1338,TRY
AKLI,Akili Inc,2024-03-05,2023-12-31,-0.21,USD
AKLI,Akili Inc,2024-05-09,2024-03-31,-0.17,USD
AKO-A,Embotelladora Andina S.A.,2024-04-24,2024-03-31,0.3747,CLP
AKO-B,Embotelladora Andina S.A.,2024-04-24,2024-03-31,0.3747,CLP
AKR,Acadia Realty Trust,2024-04-30,2024-03-31,0.02,USD
AKRFF,AKRFF,2024-05-22,2024-03-31,,CAD
AKRO,Akero Therapeutics Inc,2024-03-15,2023-12-31,-0.86,USD
AKRO,Akero Therapeutics Inc,2024-05-13,2024-03-31,-0.8889,USD
AKTAF,AKTAF,2024-03-18,2023-12-31,,CAD
AKTAF,AKTAF,2024-05-02,2024-03-31,,CAD
AKTS,Akoustis Technologies Inc,2024-05-06,2024-03-31,-0.12,USD
AKTX,Akari Therapeutics Plc,2024-04-29,2024-03-31,,USD
AKYA,Akoya Biosciences Inc,2024-03-04,2023-12-31,-0.27,USD
AKYA,Akoya Biosciences Inc,2024-05-06,2024-03-31,-0.2684,USD
AKZOY,AKZOY,2024-04-23,2024-03-31,0.3407,EUR
AL,Air Lease Corp - Class A,2024-04-29,2024-03-31,1.01,USD
ALB,Albemarle Corp,2024-05-01,2024-03-31,0.38,USD
ALBKY,ALBKY,2024-03-07,2023-12-31,0.0233,EUR
ALBKY,ALBKY,2024-05-16,2024-03-31,0.0246,EUR
ALBT,Avalon GloboCare Corp,2024-03-28,2023-12-31,,USD
ALBT,Avalon GloboCare Corp,2024-05-20,2024-03-31,,USD
ALBY,ALBY,2024-04-25,2024-03-31,,USD
ALC,Alcon Inc,2024-02-27,2023-12-31,0.6752,USD
ALC,Alcon Inc,2024-05-14,2024-03-31,0.7592,USD
ALCO,Alico Inc,2024-05-02,2024-03-31,-0.14,USD
ALDS,ALDS,2024-05-10,2024-03-31,,USD
ALDX,Aldeyra Therapeutics Inc,2024-03-07,2023-12-31,-0.14,USD
ALDX,Aldeyra Therapeutics Inc,2024-05-02,2024-03-31,-0.1777,USD
ALE,Allete Inc,2024-05-01,2024-03-31,1.19,USD
ALEC,Alector Inc,2024-02-26,2023-12-31,-0.77,USD
ALEC,Alector Inc,2024-05-02,2024-03-31,-0.7731,USD
ALEX,Alexander & Baldwin Inc,2024-02-28,2023-12-31,0.13,USD
ALEX,Alexander & Baldwin Inc,2024-05-02,2024-03-31,0.16,USD
ALFVY,ALFVY,2024-04-25,2024-03-31,0.4127,SEK
ALG,Alamo Group Inc,2024-02-22,2023-12-31,2.68,USD
ALG,Alamo Group Inc,2024-05-02,2024-03-31,3.06,USD
ALGM,Allegro Microsystems Inc,2024-05-08,2024-03-31,0.21,USD
ALGN,Align Technology Inc,2024-04-24,2024-03-31,1.97,USD
ALGS,Aligos Therapeutics Inc,2024-03-07,2023-12-31,-0.27,USD
ALGS,Aligos Therapeutics Inc,2024-05-02,2024-03-31,-0.37,USD
ALGT,Allegiant Travel,2024-05-01,2024-03-31,1.14,USD
ALHC,Alignment Healthcare Inc,2024-02-27,2023-12-31,-0.22,USD
ALHC,Alignment Healthcare Inc,2024-05-02,2024-03-31,-0.1668,USD
ALIF,ALIF,2024-02-28,2023-12-31,0,USD
ALIF,ALIF,2024-05-14,2024-03-31,0,USD
ALIM,Alimera Sciences Inc,2024-03-29,2023-12-31,0.18,USD
ALIM,Alimera Sciences Inc,2024-05-13,2024-03-31,0.005,USD
ALIT,Alight Inc - Class A,2024-05-07,2024-03-31,0.1337,USD
ALIZY,ALIZY,2024-02-23,2023-12-31,0.615,EUR
ALIZY,ALIZY,2024-05-15,2024-03-31,0.6214,EUR
ALK,Alaska Air Group Inc,2024-04-18,2024-03-31,-1.12,USD
ALKS,Alkermes plc,2024-04-24,2024-03-31,0.6193,USD
ALKT,Alkami Technology Inc,2024-02-28,2023-12-31,0.02,USD
ALKT,Alkami Technology Inc,2024-05-01,2024-03-31,0.02,USD
ALL,Allstate Corp (The),2024-05-01,2024-03-31,3.62,USD
ALLE,Allegion plc,2024-04-24,2024-03-31,1.46,USD
ALLG,Allego NV,2024-05-14,2024-03-31,-0.0417,EUR
ALLK,Allakos Inc,2024-03-04,2023-12-31,-0.47,USD
ALLK,Allakos Inc,2024-05-07,2024-03-31,-0.4371,USD
ALLO,Allogene Therapeutics Inc,2024-02-26,2023-12-31,-0.45,USD
ALLO,Allogene Therapeutics Inc,2024-05-01,2024-03-31,-0.4335,USD
ALLT,Allot Ltd,2024-05-14,2024-03-31,-0.11,USD
ALLY,Ally Financial Inc,2024-04-17,2024-03-31,0.51,USD
ALMC,ALMC,2024-05-17,2024-03-31,0,USD
ALMTF,ALMTF,2024-04-01,2024-03-31,,USD
ALNAQ,ALNAQ,2024-03-05,2023-12-31,0,USD
ALNPY,ALNPY,2024-04-26,2024-03-31,-0.0182,JPY
ALNT,Allient Inc,2024-03-05,2023-12-31,0.32,USD
ALNT,Allient Inc,2024-05-01,2024-03-31,0.525,USD
ALNY,Alnylam Pharmaceuticals Inc,2024-05-02,2024-03-31,-1.17,USD
ALOT,AstroNova Inc,2024-03-21,2024-01-31,,USD
ALPMY,ALPMY,2024-04-24,2024-03-31,0.0873,JPY
ALPN,Alpine Immune Sciences Inc,2024-03-21,2023-12-31,-0.34,USD
ALPN,Alpine Immune Sciences Inc,2024-05-09,2024-03-31,-0.3433,USD
ALPP,Alpine 4 Holdings Inc - Class A,2024-04-25,2024-03-31,,USD
ALRM,Alarm.com Holdings Inc,2024-02-22,2023-12-31,0.47,USD
ALRM,Alarm.com Holdings Inc,2024-05-08,2024-03-31,0.4514,USD
ALRN,Aileron Therapeutics Inc,2024-03-20,2023-12-31,,USD
ALRN,Aileron Therapeutics Inc,2024-05-06,2024-03-31,,USD
ALRS,Alerus Financial Corp,2024-04-24,2024-03-31,0.31,USD
ALSMY,ALSMY,2024-05-08,2024-03-31,0,EUR
ALSN,Allison Transmission Holdings Inc,2024-04-25,2024-03-31,1.87,USD
ALT,Altimmune Inc,2024-02-26,2023-12-31,-0.43,USD
ALT,Altimmune Inc,2024-05-09,2024-03-31,-0.46,USD
ALTG,Alta Equipment Group Inc - Class A,2024-03-07,2023-12-31,-0.05,USD
ALTG,Alta Equipment Group Inc - Class A,2024-05-08,2024-03-31,-0.1067,USD
ALTM,Arcadium Lithium PLC,2024-04-30,2024-03-31,0.1225,USD
ALTO,Alto Ingredients Inc,2024-03-07,2023-12-31,-0.08,USD
ALTO,Alto Ingredients Inc,2024-05-06,2024-03-31,-0.04,USD
ALTR,Altair Engineering Inc - Class A,2024-02-22,2023-12-31,0.41,USD
ALTR,Altair Engineering Inc - Class A,2024-05-02,2024-03-31,0.4061,USD
ALTU,Altitude Acquisition Corp - Class A,2024-03-22,2023-12-31,,USD
ALTU,Altitude Acquisition Corp - Class A,2024-05-16,2024-03-31,,USD
ALV,Autoliv Inc,2024-04-26,2024-03-31,1.43,USD
ALVLF,ALVLF,2024-02-26,2023-12-31,,USD
ALVO,Alvotech,2024-03-21,2023-12-31,0.04,USD
ALVO,Alvotech,2024-05-22,2024-03-31,-0.09,USD
ALVOF,ALVOF,2024-03-19,2023-12-31,,USD
ALVOF,ALVOF,2024-05-08,2024-03-31,,USD
ALVR,AlloVir Inc,2024-05-02,2024-03-31,-0.47,USD
ALX,Alexander`s Inc,2024-04-29,2024-03-31,,USD
ALXO,Alx Oncology Holdings Inc,2024-03-07,2023-12-31,-0.86,USD
ALXO,Alx Oncology Holdings Inc,2024-05-09,2024-03-31,-0.7867,USD
ALXXF,ALXXF,2024-02-26,2023-12-31,,CAD
AM,Antero Midstream Corp,2024-04-24,2024-03-31,0.22,USD
AMADY,AMADY,2024-02-28,2023-12-31,0.5668,EUR
AMADY,AMADY,2024-05-08,2024-03-31,0.7725,EUR
AMAL,Amalgamated Financial Corp,2024-04-25,2024-03-31,0.77,USD
AMAM,Ambrx Biopharma Inc,2024-04-23,2024-03-31,-0.05,USD
AMAT,Applied Materials Inc,2024-05-16,2024-04-30,1.97,USD
AMBA,Ambarella Inc,2024-02-27,2024-01-31,-0.33,USD
AMBC,AMBAC Financial Group Inc,2024-02-27,2023-12-31,-0.02,USD
AMBC,AMBAC Financial Group Inc,2024-05-07,2024-03-31,0.12,USD
AMBK,AMBK,2024-04-18,2024-03-31,0,USD
AMBO,Ambow Education Holding Ltd,2024-04-01,2024-03-31,,CNY
AMBP,Ardagh Metal Packaging S.A.,2024-02-22,2023-12-31,0.04,USD
AMBP,Ardagh Metal Packaging S.A.,2024-04-25,2024-03-31,0.0238,USD
AMBS,AMBS,2024-02-28,2023-12-31,0,USD
AMBZ,AMBZ,2024-04-26,2024-03-31,,USD
AMC,AMC Entertainment Holdings Inc - Class A,2024-02-28,2023-12-31,-0.55,USD
AMC,AMC Entertainment Holdings Inc - Class A,2024-05-03,2024-03-31,,USD
AMCF,AMCF,2024-02-28,2023-12-31,0,USD
AMCR,Amcor Plc,2024-04-30,2024-03-31,0.16,USD
AMCX,AMC Networks Inc - Class A,2024-05-03,2024-03-31,1.66,USD
AMD,Advanced Micro Devices Inc,2024-04-30,2024-03-31,0.56,USD
AME,Ametek Inc,2024-04-30,2024-03-31,1.59,USD
AMED,Amedisys Inc,2024-05-01,2024-03-31,1,USD
AMEH,Apollo Medical Holdings Inc,2024-02-27,2023-12-31,0.15,USD
AMEH,Apollo Medical Holdings Inc,2024-05-06,2024-03-31,0.3252,USD
AMEN,AMEN,2024-03-08,2023-12-31,,USD
AMG,Affiliated Managers Group Inc,2024-04-29,2024-03-31,5.04,USD
AMGN,AMGEN Inc,2024-04-25,2024-03-31,3.71,USD
AMH,American Homes 4 Rent - Class A,2024-02-22,2023-12-31,0.13,USD
AMH,American Homes 4 Rent - Class A,2024-05-02,2024-03-31,0.1664,USD
AMIGY,AMIGY,2024-03-07,2023-12-31,0,GBP
AMIH,AMIH,2024-05-13,2024-03-31,,USD
AMIVF,AMIVF,2024-05-08,2024-03-31,,USD
AMK,Assetmark Financial Holdings Inc,2024-05-01,2024-03-31,0.571,USD
AMKBY,AMKBY,2024-05-02,2024-03-31,0.025,USD
AMKR,AMKOR Technology Inc,2024-04-29,2024-03-31,0.11,USD
AMLX,Amylyx Pharmaceuticals Inc,2024-02-22,2023-12-31,0.23,USD
AMLX,Amylyx Pharmaceuticals Inc,2024-05-10,2024-03-31,0.187,USD
AMMJ,AMMJ,2024-04-15,2024-03-31,,USD
AMN,AMN Healthcare Services Inc,2024-05-02,2024-03-31,0.99,USD
AMNB,American National Bankshares Inc,2024-04-23,2024-03-31,0.54,USD
AMNF,AMNF,2024-03-01,2023-12-31,,USD
AMNF,AMNF,2024-04-22,2024-03-31,,USD
AMNI,AMNI,2024-03-25,2023-12-31,,USD
AMNI,AMNI,2024-04-29,2024-03-31,,USD
AMNL,AMNL,2024-02-28,2023-12-31,0,USD
AMOT,AMOT,2024-03-05,2023-12-31,0.42,USD
AMOT,AMOT,2024-05-01,2024-03-31,,USD
AMP,Ameriprise Financial Inc,2024-04-22,2024-03-31,8.22,USD
AMPE,Ampio Pharmaceuticals Inc,2024-03-25,2023-12-31,,USD
AMPE,Ampio Pharmaceuticals Inc,2024-05-06,2024-03-31,,USD
AMPG,Amplitech Group Inc,2024-03-29,2023-12-31,0.13,USD
AMPG,Amplitech Group Inc,2024-05-13,2024-03-31,,USD
AMPH,Amphastar Pharmaceuticals Inc,2024-02-28,2023-12-31,0.91,USD
AMPH,Amphastar Pharmaceuticals Inc,2024-05-07,2024-03-31,0.6215,USD
AMPL,Amplitude Inc - Class A,2024-05-01,2024-03-31,0.0212,USD
AMPS,Altus Power Inc - Class A,2024-03-14,2023-12-31,-0.01,USD
AMPS,Altus Power Inc - Class A,2024-05-13,2024-03-31,-0.0424,USD
AMPX,Amprius Technologies Inc,2024-03-21,2023-12-31,-0.1113,USD
AMPX,Amprius Technologies Inc,2024-05-08,2024-03-31,-0.1086,USD
AMPY,Amplify Energy Corp,2024-03-07,2023-12-31,0.14,USD
AMPY,Amplify Energy Corp,2024-05-01,2024-03-31,0.37,USD
AMR,Alpha Metallurgical Resources Inc,2024-02-26,2023-12-31,9.07,USD
AMR,Alpha Metallurgical Resources Inc,2024-05-06,2024-03-31,8.79,USD
AMRC,Ameresco Inc - Class A,2024-02-28,2023-12-31,0.57,USD
AMRC,Ameresco Inc - Class A,2024-04-29,2024-03-31,0.2652,USD
AMRK,A-Mark Precious Metals Inc,2024-05-07,2024-03-31,0.67,USD
AMRN,Amarin Corp,2024-02-29,2023-12-31,-0.03,USD
AMRN,Amarin Corp,2024-05-01,2024-03-31,-0.025,USD
AMRS,AMRS,2024-03-13,2023-12-31,,USD
AMRS,AMRS,2024-05-07,2024-03-31,,USD
AMRSQ,AMRSQ,2024-05-07,2024-03-31,-0.17,USD
AMRX,Amneal Pharmaceuticals Inc - Class A,2024-02-29,2023-12-31,0.09,USD
AMRX,Amneal Pharmaceuticals Inc - Class A,2024-05-03,2024-03-31,0.1188,USD
AMS,American Shared Hospital Services,2024-03-22,2023-12-31,,USD
AMS,American Shared Hospital Services,2024-05-10,2024-03-31,,USD
AMSF,Amerisafe Inc,2024-04-24,2024-03-31,0.62,USD
AMST,Amesite Inc,2024-05-13,2024-03-31,,USD
AMSWA,American Software Inc - Class A,2024-02-22,2024-01-31,0.07,USD
AMSYF,AMSYF,2024-05-02,2024-03-31,0.9072,USD
AMT,American Tower Corp,2024-02-27,2023-12-31,0.94,USD
AMT,American Tower Corp,2024-04-24,2024-03-31,1.18,USD
AMTB,Amerant Bancorp Inc - Class A,2024-04-18,2024-03-31,0.37,USD
AMTD,AMTD IDEA Group,2024-04-28,2024-03-31,,HKD
AMTI,AMTI,2024-03-07,2023-12-31,-0.51,USD
AMTI,AMTI,2024-05-09,2024-03-31,-0.2,USD
AMTX,Aemetis Inc,2024-03-07,2023-12-31,-0.34,USD
AMTX,Aemetis Inc,2024-05-02,2024-03-31,-0.3157,USD
AMTY,AMTY,2024-02-28,2023-12-31,0,USD
AMWD,American Woodmark Corp,2024-02-29,2024-01-31,1.29,USD
AMWL,American Well Corporation - Class A,2024-05-01,2024-03-31,-0.19,USD
AMXEF,AMXEF,2024-03-01,2023-12-31,,USD
AMXEF,AMXEF,2024-05-01,2024-03-31,,USD
AMYZF,AMYZF,2024-04-01,2024-01-31,,USD
AMZN,Amazon.com Inc,2024-04-25,2024-03-31,0.77,USD
AN,Autonation Inc,2024-04-18,2024-03-31,4.42,USD
ANAB,AnaptysBio Inc,2024-02-28,2023-12-31,-1.6,USD
ANAB,AnaptysBio Inc,2024-05-09,2024-03-31,-1.77,USD
ANCTF,ANCTF,2024-03-14,2024-01-31,0.7786,USD
ANDE,Andersons Inc,2024-04-30,2024-03-31,0.43,USD
ANDR,ANDR,2024-02-28,2023-12-31,0,USD
ANDR,ANDR,2024-05-15,2024-03-31,0,USD
ANEB,Anebulo Pharmaceuticals Inc,2024-05-09,2024-03-31,-0.11,USD
ANET,Arista Networks Inc,2024-04-29,2024-03-31,1.73,USD
ANF,Abercrombie & Fitch Co. - Class A,2024-03-06,2024-01-31,2.77,USD
ANF,Abercrombie & Fitch Co. - Class A,2024-05-22,2024-04-30,0.5899,USD
ANFGF,ANFGF,2024-04-17,2024-03-31,0,USD
ANFIF,ANFIF,2024-02-26,2023-12-31,0,USD
ANGH,Anghami Inc,2024-05-14,2024-03-31,0,USD
ANGI,Angi Inc - Class A,2024-05-07,2024-03-31,-0.01,USD
ANGN,ANGN,2024-03-15,2023-12-31,,USD
ANGN,ANGN,2024-05-08,2024-03-31,,USD
ANGO,Angiodynamic Inc,2024-03-28,2024-02-29,-0.14,USD
ANGPY,ANGPY,2024-04-23,2024-03-31,0,ZAR
ANIK,Anika Therapeutics Inc,2024-03-04,2023-12-31,-0.26,USD
ANIK,Anika Therapeutics Inc,2024-05-07,2024-03-31,-0.2567,USD
ANIOY,ANIOY,2024-02-29,2023-12-31,0.1112,EUR
ANIOY,ANIOY,2024-04-24,2024-03-31,0,EUR
ANIP,ANI Pharmaceuticals Inc,2024-02-29,2023-12-31,0.85,USD
ANIP,ANI Pharmaceuticals Inc,2024-05-06,2024-03-31,1.08,USD
ANIX,Anixa Biosciences Inc,2024-03-08,2024-01-31,-0.09,USD
ANKOF,ANKOF,2024-03-18,2024-01-31,,USD
ANKOF,ANKOF,2024-05-20,2024-04-30,,USD
ANL,Adlai Nortye Ltd,2024-02-28,2023-12-31,-0.38,USD
ANNX,Annexon Inc,2024-03-04,2023-12-31,-0.48,USD
ANNX,Annexon Inc,2024-05-06,2024-03-31,-0.4367,USD
ANRGF,ANRGF,2024-03-04,2023-12-31,,CAD
ANRGF,ANRGF,2024-05-06,2024-03-31,,CAD
ANSS,Ansys Inc,2024-05-01,2024-03-31,1.89,USD
ANTH,ANTH,2024-03-05,2023-12-31,0,USD
ANTH,ANTH,2024-05-09,2024-03-31,0,USD
ANTX,AN2 Therapeutics Inc,2024-03-27,2023-12-31,-0.752,USD
ANTX,AN2 Therapeutics Inc,2024-05-08,2024-03-31,-0.7575,USD
ANVS,Annovis Bio Inc,2024-04-01,2024-03-31,-1.06,USD
ANY,Sphere 3D Corp,2024-03-29,2023-12-31,-0.28,USD
ANY,Sphere 3D Corp,2024-05-09,2024-03-31,,USD
AOBI,AOBI,2024-03-12,2023-12-31,0,USD
AOBI,AOBI,2024-05-07,2024-03-31,0,USD
AOCIF,AOCIF,2024-03-07,2023-12-31,,CAD
AOCIF,AOCIF,2024-05-01,2024-03-31,,CAD
AOIFF,AOIFF,2024-02-26,2023-12-31,0.06,USD
AOIFF,AOIFF,2024-05-10,2024-03-31,,USD
AOLS,AOLS,2024-05-13,2024-03-31,0,USD
AOMR,Angel Oak Mortgage REIT Inc,2024-03-07,2023-12-31,0.18,USD
AOMR,Angel Oak Mortgage REIT Inc,2024-05-02,2024-03-31,0.2627,USD
AON,Aon plc. - Class A,2024-04-26,2024-03-31,5.89,USD
AONNY,AONNY,2024-04-10,2024-02-29,0.1538,JPY
AOREF,AOREF,2024-04-26,2024-03-31,,USD
AORT,Artivion Inc,2024-05-02,2024-03-31,-0.12,USD
AOS,A.O. Smith Corp,2024-04-25,2024-03-31,0.98,USD
AOSL,Alpha & Omega Semiconductor Ltd,2024-05-02,2024-03-31,-0.14,USD
AOTVF,AOTVF,2024-03-21,2023-12-31,,USD
AOTVF,AOTVF,2024-05-13,2024-03-31,,USD
AOUT,American Outdoor Brands Inc,2024-03-07,2024-01-31,0.05,USD
AOXG,AOXG,2024-05-15,2024-03-31,0,USD
AOZOY,AOZOY,2024-05-15,2024-03-31,-0.0751,JPY
AP,Ampco-Pittsburgh Corp,2024-03-18,2023-12-31,,USD
AP,Ampco-Pittsburgh Corp,2024-05-13,2024-03-31,,USD
APA,APA Corporation,2024-05-01,2024-03-31,1.3,USD
APAAF,APAAF,2024-05-06,2024-03-31,,USD
APAM,Artisan Partners Asset Management Inc - Class A,2024-04-30,2024-03-31,0.73,USD
APCX,AppTech Payments Corp,2024-03-28,2023-12-31,-0.15,USD
APCX,AppTech Payments Corp,2024-05-07,2024-03-31,-0.14,USD
APD,Air Products & Chemicals Inc,2024-05-07,2024-03-31,2.69,USD
APDN,Applied Dna Sciences Inc,2024-05-09,2024-03-31,-0.22,USD
APEI,American Public Education Inc,2024-03-05,2023-12-31,0.14,USD
APEI,American Public Education Inc,2024-05-07,2024-03-31,-0.1868,USD
APELY,APELY,2024-04-30,2024-03-31,0.2928,JPY
APEMY,APEMY,2024-05-03,2024-03-31,0.9946,EUR
APEN,APEN,2024-03-28,2023-12-31,,USD
APEUF,APEUF,2024-04-18,2024-03-31,,CAD
APG,APi Group Corporation,2024-02-28,2023-12-31,0.43,USD
APG,APi Group Corporation,2024-05-02,2024-03-31,0.323,USD
APGE,Apogee Therapeutics Inc,2024-02-28,2023-12-31,-0.5,USD
APGT,APGT,2024-03-29,2023-12-31,,USD
APGT,APGT,2024-05-10,2024-03-31,,USD
APH,Amphenol Corp - Class A,2024-04-24,2024-03-31,0.73,USD
APHLF,APHLF,2024-03-30,2023-12-31,,CAD
APHLF,APHLF,2024-05-15,2024-03-31,,CAD
API,Agora Inc,2024-02-26,2023-12-31,-0.09,USD
APLD,Applied Digital Corporation,2024-04-08,2024-02-29,-0.06,USD
APLE,Apple Hospitality REIT Inc,2024-02-22,2023-12-31,0.1,USD
APLE,Apple Hospitality REIT Inc,2024-04-30,2024-03-31,0.1533,USD
APLS,Apellis Pharmaceuticals Inc,2024-02-27,2023-12-31,-0.69,USD
APLS,Apellis Pharmaceuticals Inc,2024-05-02,2024-03-31,-0.614,USD
APLT,Applied Therapeutics Inc,2024-03-21,2023-12-31,-0.27,USD
APLT,Applied Therapeutics Inc,2024-05-09,2024-03-31,-0.2222,USD
APM,Aptorum Group Ltd - Class A,2024-04-28,2024-03-31,,USD
APMCF,APMCF,2024-03-01,2023-12-31,,CAD
APMCF,APMCF,2024-05-18,2024-03-31,,CAD
APO,Apollo Global Management Inc - Class A (New),2024-05-07,2024-03-31,1.8,USD
APOG,Apogee Enterprises Inc,2024-04-10,2024-02-29,1.01,USD
APP,Applovin Corp - Class A,2024-05-08,2024-03-31,0.56,USD
APPF,Appfolio Inc - Class A,2024-04-25,2024-03-31,0.88,USD
APPH,APPH,2024-03-07,2023-12-31,,USD
APPH,APPH,2024-05-08,2024-03-31,,USD
APPHQ,APPHQ,2024-03-07,2023-12-31,-0.273,USD
APPHQ,APPHQ,2024-05-08,2024-03-31,,USD
APPN,Appian Corp - Class A,2024-05-07,2024-03-31,-0.17,USD
APPS,Digital Turbine Inc,2024-05-22,2024-03-31,0.07,USD
APPTF,APPTF,2024-03-07,2023-12-31,,USD
APPTF,APPTF,2024-05-09,2024-03-31,,USD
APRE,Aprea Therapeutics Inc,2024-03-28,2023-12-31,-0.77,USD
APRE,Aprea Therapeutics Inc,2024-05-13,2024-03-31,,USD
APRN,APRN,2024-03-14,2023-12-31,,USD
APRN,APRN,2024-05-02,2024-03-31,,USD
APT,Alpha Pro Tech Ltd,2024-03-14,2023-12-31,,USD
APT,Alpha Pro Tech Ltd,2024-05-07,2024-03-31,,USD
APTCF,APTCF,2024-03-13,2024-01-31,,USD
APTO,Aptose Biosciences Inc,2024-03-21,2023-12-31,-1.48,USD
APTO,Aptose Biosciences Inc,2024-05-06,2024-03-31,,USD
APTV,Aptiv PLC,2024-05-02,2024-03-31,1.09,USD
APTX,APTX,2024-03-28,2023-12-31,-0.08,USD
APTX,APTX,2024-05-16,2024-03-31,-0.0625,USD
APVO,Aptevo Therapeutics Inc,2024-03-28,2023-12-31,-0.41,USD
APVO,Aptevo Therapeutics Inc,2024-05-09,2024-03-31,-0.46,USD
APVS,APVS,2024-02-28,2023-12-31,0,USD
APVS,APVS,2024-05-17,2024-03-31,0,USD
APWC,Asia Pacific Wire & Cable,2024-04-30,2024-03-31,0,USD
APYP,APYP,2024-05-06,2024-03-31,,USD
APYRF,APYRF,2024-04-24,2024-03-31,,USD
APYX,Apyx Medical Corp,2024-05-09,2024-03-31,-0.122,USD
AQB,AquaBounty Technologies Inc,2024-03-05,2023-12-31,-1.53,USD
AQB,AquaBounty Technologies Inc,2024-05-02,2024-03-31,,USD
AQMS,Aqua Metals Inc,2024-03-07,2023-12-31,-0.05,USD
AQMS,Aqua Metals Inc,2024-05-02,2024-03-31,-0.04,USD
AQN,Algonquin Power & Utilities Corp,2024-03-08,2023-12-31,0.14,USD
AQN,Algonquin Power & Utilities Corp,2024-05-09,2024-03-31,0.15,USD
AQQSQ,AQQSQ,2024-02-28,2023-12-31,0,USD
AQQSQ,AQQSQ,2024-05-06,2024-03-31,0,USD
AQST,Aquestive Therapeutics Inc,2024-03-05,2023-12-31,-0.08,USD
AQST,Aquestive Therapeutics Inc,2024-04-30,2024-03-31,-0.12,USD
AQSZF,AQSZF,2024-04-29,2024-03-31,,USD
AQUA,AQUA,2024-04-30,2024-03-31,,USD
AR,Antero Resources Corp,2024-04-24,2024-03-31,0.11,USD
ARAO,ARAO,2024-05-06,2024-03-31,,USD
ARAV,Aravive Inc,2024-03-13,2023-12-31,-0.08,USD
ARAV,Aravive Inc,2024-05-08,2024-03-31,-0.05,USD
ARAY,Accuray Inc,2024-04-24,2024-03-31,-0.01,USD
ARBE,Arbe Robotics Ltd,2024-03-07,2024-01-31,-0.13,USD
ARBE,Arbe Robotics Ltd,2024-05-20,2024-04-30,-0.1467,USD
ARBG,ARBG,2024-03-30,2023-12-31,,USD
ARBK,Argo Blockchain Plc,2024-04-25,2024-03-31,-0.2375,GBP
ARBKF,ARBKF,2024-04-25,2024-03-31,-0.0238,USD
ARBTF,ARBTF,2024-05-01,2024-03-31,,USD
ARC,ARC Document Solutions Inc,2024-02-28,2023-12-31,0.05,USD
ARC,ARC Document Solutions Inc,2024-05-01,2024-03-31,0.06,USD
ARCAY,ARCAY,2024-02-22,2023-12-31,1.17,EUR
ARCAY,ARCAY,2024-04-30,2024-03-31,0,EUR
ARCB,ArcBest Corp,2024-04-26,2024-03-31,1.57,USD
ARCC,Ares Capital Corp,2024-04-23,2024-03-31,0.59,USD
ARCE,ARCE,2024-03-28,2023-12-31,2.95,BRL
ARCH,Arch Resources Inc - Class A,2024-04-25,2024-03-31,6.04,USD
ARCO,Arcos Dorados Holdings Inc - Class A,2024-03-13,2023-12-31,0.26,USD
ARCO,Arcos Dorados Holdings Inc - Class A,2024-05-15,2024-03-31,0.18,USD
ARCT,Arcturus Therapeutics Holdings Inc,2024-03-07,2023-12-31,-0.99,USD
ARCT,Arcturus Therapeutics Holdings Inc,2024-05-07,2024-03-31,-1.06,USD
ARDS,ARDS,2024-02-28,2023-12-31,-0.02,USD
ARDS,ARDS,2024-05-20,2024-03-31,,USD
ARDX,Ardelyx Inc,2024-02-22,2023-12-31,-0.09,USD
ARDX,Ardelyx Inc,2024-05-01,2024-03-31,-0.106,USD
ARE,Alexandria Real Estate Equities Inc,2024-04-22,2024-03-31,0.79,USD
AREB,American Rebel Holdings Inc,2024-03-11,2023-12-31,,USD
AREB,American Rebel Holdings Inc,2024-05-06,2024-03-31,,USD
AREC,American Resources Corporation - Class A,2024-03-28,2023-12-31,-0.04,USD
AREC,American Resources Corporation - Class A,2024-05-13,2024-03-31,-0.03,USD
AREN,Arena Group Holdings Inc (The),2024-03-14,2023-12-31,-0.18,USD
AREN,Arena Group Holdings Inc (The),2024-05-08,2024-03-31,-0.45,USD
ARES,Ares Management Corp - Class A,2024-04-26,2024-03-31,0.94,USD
ARESF,ARESF,2024-02-29,2023-12-31,,USD
